0,1,2,3,4,5,6,7,8,9,10
-0.9720408188242922,0.5463486046781225,-1.0512512618160095,-0.9917051313336358,-0.08624739340133936,1.6561424272430645,-2.0416234505340247,0.6775732697191196,-1.274127989913769,0.9605896201522821,0.0
-0.322781861011027,0.5657593223089082,1.1673899304252262,1.235729021089237,-1.1833793119680178,2.171305417599678,-0.23311231553255912,1.5712412354705743,1.5938308077446233,-0.941226737635181,0.0
-3.6494973708515586,-3.273156345915827,3.5295845451592376,-3.844356759655047,-1.190203895956198,-0.3091272971353509,1.1507500159777142,0.9640886796329537,1.8278638894827022,1.9240838172504073,0.0
-2.252086895913015,-0.6460235187715344,2.119810921747831,-3.2148873901535264,0.28814553728808445,0.44950571268318507,-0.7434668023783191,0.16668980505093434,2.7136656454769135,0.7504069751760312,0.0
-1.1890578592345282,1.909803952203093,-0.5288640815875214,-2.134687221238623,0.9482062336664268,-1.8380747238685813,-0.5447949285723668,-1.1715114532528124,0.47452839948088904,-2.4584537113969835,0.0
1.2232343274638615,-1.2876080232145588,1.7943261983680092,-0.9142620753476245,1.3708847856096127,0.08394139847558657,0.9864876002523408,-1.8980267496628724,-0.42609789064358095,-2.141897854760999,0.0
0.11644599302496572,-2.821328225264915,-1.3085846885098684,0.476019601088504,-0.9166633948949945,-0.893225559018523,5.508639575294152,-0.7187773961676107,4.88610076910302,-4.05314732896075,0.0
-1.0620573447486366,0.8785100683364525,0.1462646710876554,2.5918738620212007,0.23824788977415745,-1.83047617142301,-0.9885332037902561,-0.17017397343658347,-0.2772714797719865,1.6754094517954279,0.0
0.9134496569931496,6.420431854859292,-0.01936627929673157,2.886250264866127,-0.6933048795364432,-1.5432436381868007,-1.3902698208378252,1.5244940787272792,-2.19861899241443,4.745128638807216,0.0
1.1288146977342544,1.3794792827994535,-1.2734407126964384,0.503002408242105,0.2823605143657245,-0.25539673925725126,0.4209763463771411,-1.8370781182027502,-0.9573085031333766,-2.922917834466529,0.0
0.23468101310974676,-0.1690763155680659,-0.31249797080565994,-1.0109025654555275,1.7115566273624236,2.870895491756773,-1.7380569381949176,-0.036248464819187975,1.1914161583320222,-1.0295032011144971,0.0
0.48388045029059024,-0.3923879107521141,1.2774870089386137,2.0816376541643327,-2.6897643922327212,2.765627730715419,-0.5655347232231187,0.43503346018827505,0.8611682084878876,-1.0329766172391275,0.0
0.8985302203603482,1.225239705631377,-0.22763691686778553,0.649215522830403,-1.2195773319193504,-2.362018761389741,-2.988266217972482,0.32929634957340315,0.8526114791404826,0.17410505415982602,1.0
-0.5223114639647564,0.5555943341392184,-0.33965827895788636,-1.3958324052356688,2.332255251015156,0.7567869929727304,-4.130797650418371,-0.2838525817471512,-0.4975567028756871,1.0130336013095276,0.0
-1.1939951605700645,-1.8739359236111346,-1.3991046781484695,1.1801406734901885,-0.8868297580891717,0.9085011276782027,2.021419473658942,-0.4476927376059453,-0.6223742841270767,1.4197492539117098,0.0
-1.0167164028596962,-1.7420846798142755,0.5840454022344672,-1.5287645292532914,-2.3216170312262934,-2.1059798573581885,3.0077263415916127,1.2867910509131253,-0.1682788071747524,-2.275031760187262,0.0
0.3440189384453297,6.964844288994351,-0.712714915511858,3.1886880050552096,-0.28719552618264066,-1.9704698444372668,-2.9324998684900594,1.9011481840410076,-2.0884914317083396,3.7776158508165376,0.0
-0.7473325759735672,-0.225301216924922,0.028492399001704194,0.48528817640994737,1.9454696336342694,3.7862430036896786,-5.470426543492296,3.4342821076547048,-0.944591475645675,0.6406603218728758,0.0
1.5177775057992164,0.20065718906669283,-0.7163400412489944,-1.1443220396737819,-1.4702820067937274,-2.773044676270885,3.4418407324696423,-1.1159043414081935,-0.2445138702846138,-0.9563922219396344,0.0
-4.092394014595888,-4.466011470946738,0.7435350835859307,-1.5627483213022457,1.4109687755546276,-0.48960441181089626,2.2575027028563275,-0.566910180018346,0.357820683297713,-0.09797582062059113,0.0
-1.6166999196083889,-0.6688793559443061,0.9358140398555463,-0.7430040087754908,-1.9765339384586518,1.3410215318727783,-0.18984540400049588,1.2636338556041105,1.6774380422045219,-0.24132140495406917,0.0
